ages,list_price,num_reviews,piece_count,play_star_rating,review_difficulty,star_rating,theme_name,val_star_rating,country
19,23.3922,5,201,4.3,0,4.4,6,3.8,3
19,19.4922,4,192,5,0,5,6,5,3
16,19.4922,35,249,4.6,2,4.9,6,4.8,3
16,19.4922,89,24,2.9,2,2.5,6,2.2,3
16,19.4922,12,239,4.7,2,4.8,6,4.6,3
16,19.4922,1,127,5,2,5,6,5,3
16,19.4922,8,144,4.4,2,4.3,6,4,3
16,19.4922,6,190,4.2,2,3.8,6,4.7,3
16,19.4922,7,174,4.3,2,4.4,6,4.2,3
13,19.4922,0,115,0,5,0,21,0,3
16,19.4922,1,126,5,2,5,6,4,3
16,15.5922,47,8,4.2,4,4.1,6,3.6,3
16,15.5922,85,2,4.1,4,3.5,6,2.3,3
16,15.5922,40,2,4.1,4,3.9,6,2.8,3
16,10.1322,12,88,4.5,2,4.9,6,4.6,3
16,10.1322,4,76,4.8,4,5,6,4.5,3
16,10.1322,2,87,4.5,2,4.5,6,5,3
13,10.1322,0,73,0,5,0,21,0,3
16,10.1322,2,88,0,5,5,6,0,3
16,10.1322,2,82,4.5,4,5,6,4,3
16,10.1322,1,78,4,2,5,6,4,3
16,7.0122,2,37,4.5,4,4.5,6,5,3
16,6.2322,5,53,3.8,2,3.6,6,4.2,3
16,38.9922,30,157,4.7,4,4.6,6,4,3
25,116.9922,9,824,5,0,4.6,6,4.6,3
25,140.3922,5,1277,5,0,4.6,6,4.2,3
19,77.9922,2,412,4.5,2,4.5,6,4,3
16,46.7922,2,403,4.5,5,4,6,3.5,3
22,46.7922,3,330,4.7,2,4.3,6,4,3
16,46.7922,5,200,3.8,2,3.2,6,2,3
19,38.9922,4,324,5,0,5,6,4.5,3
19,31.1922,14,301,4,2,4.2,6,4.2,3
16,31.1922,0,195,0,5,0,6,0,3
16,31.1922,8,248,3.4,2,3.8,6,3.5,3
16,23.3922,13,157,4.4,2,4.6,6,4.2,3
16,23.3922,6,175,4.8,2,4.8,6,4.4,3
16,19.4922,35,250,4.5,2,4.6,6,4.6,3
16,19.4922,7,138,4.7,2,4.4,6,4.1,3
16,10.1322,8,80,4.1,2,4.6,6,4.3,3
16,10.1322,7,81,4.9,4,4.9,6,4.9,3
16,10.1322,8,91,4.3,2,4.8,6,4.4,3
16,10.1322,11,90,3.9,2,4.1,6,4.1,3
16,10.1322,7,83,4.7,2,4.3,6,4.3,3
16,10.1322,10,81,4.4,4,4.9,6,5,3
16,6.2322,5,47,4.3,4,4.4,6,4.6,3
14,46.7922,4,790,5,2,5,7,5,3
14,27.2922,11,484,4.6,2,4.6,7,4.7,3
14,19.4922,2,213,5,4,5,7,5,3
14,19.4922,8,303,4.8,2,4.9,7,4.9,3
14,15.5922,7,221,4.3,2,4.1,7,4.3,3
14,14.0322,24,1,4.3,4,4.1,7,3.5,3
14,7.7922,46,1,3.2,4,2.6,7,2.5,3
14,7.7922,6,1,4.7,4,4.7,7,4.3,3
14,5.4522,8,78,4.6,4,4.8,7,5,3
14,5.4522,5,66,4.5,2,4.8,7,4.5,3
14,5.4522,4,55,4.3,0,4.5,7,4.3,3
14,5.4522,3,60,2.7,2,4.7,7,5,3
12,2.3322,180,1,4,4,4.8,7,4.6,3
14,19.4922,6,303,4.3,2,4.5,7,4.3,3
14,7.7922,24,1,3.9,4,3.6,7,2.9,3
25,70.1922,11,728,3.2,0,3.4,8,3.2,3
28,58.4922,14,670,4.2,0,4.5,8,4.3,3
25,38.9922,4,422,4,0,4.8,23,4.3,3
25,38.9922,10,386,3.2,0,3.8,8,3.9,3
22,35.0922,2,374,4,2,3.5,23,4,3
22,35.0922,12,285,4.3,2,4.2,8,4.4,3
25,31.1922,5,379,4,2,4.4,23,4.2,3
22,31.1922,8,356,4,0,4.6,8,4.9,3
22,19.4922,9,205,4.5,0,4.8,8,4.3,3
22,19.4922,1,200,5,0,5,23,5,3
22,19.4922,1,225,5,2,4,23,4,3
22,19.4922,2,241,4.5,2,5,23,5,3
22,14.0322,27,174,4.5,2,4.7,8,4.7,3
22,14.0322,5,223,4.7,2,4.4,23,5,3
19,10.1322,6,122,4.5,2,4.5,8,4.7,3
19,10.1322,1,102,4,2,4,8,4,3
19,10.1322,1,109,5,0,5,23,5,3
19,10.1322,0,109,0,5,0,23,0,3
22,19.4922,8,222,4.3,0,4.6,23,4.5,3
25,19.4922,1,194,5,0,5,8,5,3
25,58.4922,15,528,4.7,0,4.7,23,4.3,3
22,35.0922,2,359,5,0,4.5,8,4.5,3
22,31.1922,5,275,4,0,4.2,8,3.4,3
22,31.1922,9,286,4.5,2,4.4,23,4.1,3
25,31.1922,4,326,4.8,0,5,23,4.8,3
22,19.4922,7,230,4.8,0,4.9,23,4.7,3
22,19.4922,0,246,0,5,0,8,0,3
19,10.1322,2,124,4,2,5,23,4.5,3
19,10.1322,4,132,4,0,4.8,23,4.8,3
8,350.9922,43,5923,3.9,1,4.8,9,4.5,3
8,171.5922,62,2480,4.4,1,4.6,9,4.3,3
5,77.9922,51,902,3.8,0,3.8,9,3.4,3
8,265.1922,99,4002,4.7,1,4.8,9,4.5,3
8,233.9922,228,4295,4.2,1,4.8,9,4.6,3
8,233.9922,64,4163,3.7,1,4.6,9,4.6,3
8,194.9922,53,2670,4.2,1,4.4,9,4.2,3
8,179.3922,91,2464,4.9,1,4.9,9,4.7,3
8,171.5922,115,2382,4.5,1,4.7,9,4.2,3
8,155.9922,177,2262,4.4,1,4.6,9,4.4,3
8,148.1922,202,2469,4.7,1,4.9,9,4.7,3
8,140.3922,53,1686,4.1,0,4.6,9,4.3,3
8,101.3922,337,1334,4.3,1,4.7,9,4.5,3
8,101.3922,66,1167,4.5,0,4.9,9,4.7,3
8,93.5922,134,1077,4.4,0,4.7,9,4.5,3
5,101.3922,77,734,4.3,0,4.3,9,4.1,3
7,272.9922,19,3444,4.9,1,5,37,4.9,3
29,124.7922,13,955,4.1,0,3.7,10,3,3
23,85.7922,6,267,4.7,0,4.3,12,4,3
26,70.1922,9,643,4.4,0,4.8,37,3.5,3
23,50.6922,6,622,5,0,5,10,4.8,3
23,46.7922,5,425,3.2,0,3.2,37,2.6,3
23,38.9922,5,406,5,0,4.8,10,4.8,3
19,31.1922,6,271,4.5,2,4.8,10,4.5,3
23,27.2922,5,267,3.6,2,3.2,37,3.4,3
23,27.2922,11,293,4.9,0,4.7,37,4.6,3
13,23.3922,1,151,5,2,5,21,5,3
19,19.4922,9,197,3.9,2,4.2,10,3.9,3
23,19.4922,2,198,4,5,4.5,37,4,3
19,19.4922,1,199,5,0,5,10,5,3
0,10.1322,5,143,4.6,2,5,4,5,3
0,10.1322,3,122,2.7,4,4,4,3,3
0,10.1322,2,108,3.5,2,5,4,4,3
0,10.1322,1,135,1,4,4,4,3,3
0,19.4922,0,209,0,5,0,4,0,3
25,85.7922,7,712,3.7,0,3.9,11,3.6,3
22,27.2922,4,206,5,2,4.5,11,4.3,3
22,31.1922,2,217,5,0,5,11,4.5,3
22,14.0322,2,145,4.5,0,4,11,5,3
7,257.3922,47,2526,4.5,0,4.6,10,4.2,3
28,101.3922,0,1078,0,5,0,11,0,3
26,77.9922,11,759,4.2,0,4.3,10,3.9,3
23,58.4922,9,563,4.7,2,4.6,10,4.4,3
22,58.4922,0,432,0,5,0,11,0,3
22,42.8922,1,351,5,0,5,11,5,3
23,31.1922,18,306,4.5,0,4.6,10,4.3,3
19,31.1922,7,286,5,2,4.7,10,4.8,3
19,31.1922,8,257,4.5,0,4.4,10,3.9,3
19,19.4922,32,174,4.6,2,4.8,10,4.7,3
22,14.0322,2,142,4.5,0,4,11,3.5,3
19,12.4722,30,91,4.3,2,4.3,10,4.4,3
0,10.1322,11,91,3.8,4,4.9,4,4.7,3
16,10.1322,3,93,4.7,2,4.7,10,5,3
0,10.1322,12,151,3.3,2,4.8,4,4.7,3
0,10.1322,10,101,4.3,4,4.8,4,4.9,3
16,10.1322,1,83,5,2,5,10,5,3
0,10.1322,9,99,3.5,2,4.3,4,4.6,3
16,10.1322,2,85,5,2,5,10,5,3
25,85.7922,7,712,3.7,0,3.9,11,3.6,3
22,27.2922,4,206,5,2,4.5,11,4.3,3
22,31.1922,2,217,5,0,5,11,4.5,3
22,14.0322,2,145,4.5,0,4,11,5,3
28,101.3922,0,1078,0,5,0,11,0,3
22,58.4922,0,432,0,5,0,11,0,3
22,42.8922,1,351,5,0,5,11,5,3
22,14.0322,2,142,4.5,0,4,11,3.5,3
23,11.6922,0,56,0,5,0,12,0,3
23,85.7922,6,267,4.7,0,4.3,12,4,3
23,11.6922,1,56,4,2,5,12,5,3
23,19.4922,0,93,0,5,0,12,0,3
23,11.6922,1,56,5,2,5,12,5,3
23,19.4922,2,105,3.5,2,4,12,3.5,3
23,38.9922,5,259,4.8,0,4.2,12,3.6,3
23,35.0922,2,156,4.5,2,4.5,12,3.5,3
23,23.3922,11,96,3.4,0,3.2,12,3.7,3
23,23.3922,2,118,5,0,5,12,5,3
23,23.3922,6,76,4.2,2,4.5,12,3.4,3
23,19.4922,2,92,4,2,4,12,3.5,3
23,11.6922,1,64,5,4,5,12,5,3
23,11.6922,7,40,4.5,2,4.6,12,4.3,3
23,11.6922,2,46,5,0,5,12,5,3
23,11.6922,3,39,4,2,4.3,12,3.7,3
23,11.6922,4,59,4,0,3.8,12,3,3
8,311.9922,171,4080,4.5,1,4.7,15,4.5,3
7,194.9922,52,2294,3.3,0,4.5,15,4.3,3
19,77.9922,5,701,4,0,4,15,3.8,3
19,70.1922,3,585,4.3,1,4.3,15,3.3,3
19,50.6922,3,380,4.3,0,4.3,15,3.3,3
19,38.9922,3,307,4.7,2,4.7,15,4.7,3
19,38.9922,4,350,4.3,0,4.8,15,4.3,3
19,38.9922,3,322,4.7,2,4.3,15,4.3,3
13,35.0922,2,191,5,0,5,21,4.5,3
16,31.1922,2,222,5,0,5,15,4.5,3
13,23.3922,2,116,5,2,4.5,21,5,3
13,23.3922,3,94,4.7,0,4.7,21,4.7,3
16,19.4922,0,125,0,5,0,15,0,3
13,19.4922,2,95,2.5,2,3,21,3,3
16,14.0322,1,104,5,0,5,15,5,3
13,10.1322,8,47,3.9,4,4,21,3.9,3
13,10.1322,3,62,4.3,2,4.7,21,5,3
13,10.1322,1,75,5,5,5,21,5,3
13,10.1322,3,59,4.3,2,5,21,4.3,3
18,9.3522,1,115,4,2,5,15,4,3
18,9.3522,1,80,5,2,5,15,5,3
0,10.1322,6,118,3.3,4,5,4,4.7,3
16,31.1922,11,174,4.3,2,4,15,3.8,3
16,23.3922,2,205,5,1,4.5,15,4.5,3
16,19.4922,1,186,5,4,5,15,5,3
16,19.4922,2,153,5,2,5,15,5,3
0,10.1322,9,109,3.6,2,4.8,4,4.6,3
0,10.1322,10,139,4.2,2,4.8,4,4.7,3
0,10.1322,2,116,5,0,5,4,5,3
16,10.1322,0,75,0,5,0,15,0,3
16,6.2322,0,61,0,5,0,15,0,3
11,31.1922,0,22,0,5,0,13,0,3
11,19.4922,1,24,0,5,5,13,0,3
11,101.3922,22,134,4.6,0,4.1,13,3.7,3
11,101.3922,8,163,4.9,2,5,13,4.8,3
11,77.9922,1,106,4,2,5,13,4,3
11,62.3922,0,104,0,5,0,13,0,3
11,58.4922,0,98,0,5,0,13,0,3
11,50.6922,0,71,0,5,0,13,0,3
11,46.7922,1,67,5,0,5,13,5,3
11,38.9922,11,52,4.9,2,4.7,13,4.4,3
11,35.0922,0,69,0,5,0,13,0,3
11,35.0922,0,70,0,5,0,13,0,3
11,35.0922,0,61,0,5,0,13,0,3
11,35.0922,3,28,5,2,5,13,4.5,3
11,35.0922,3,48,5,4,5,13,5,3
11,31.1922,0,38,0,5,0,13,0,3
11,31.1922,0,59,0,5,0,13,0,3
10,31.1922,0,70,0,5,0,13,0,3
11,31.1922,1,37,5,4,5,13,5,3
9,27.2922,0,34,0,5,0,13,0,3
10,27.2922,4,65,4.8,4,5,13,4,3
11,23.3922,2,26,5,4,5,13,5,3
11,23.3922,4,24,5,2,4.8,13,4.7,3
11,23.3922,2,57,5,0,5,13,5,3
11,23.3922,3,28,4.3,0,4.3,13,3.3,3
11,23.3922,1,31,5,2,5,13,4,3
11,23.3922,5,45,4.5,2,4.2,13,3.8,3
11,23.3922,0,29,0,5,0,13,0,3
9,19.4922,5,23,5,2,5,13,4.8,3
11,19.4922,2,26,5,0,5,13,5,3
10,19.4922,6,36,4.8,2,5,13,4.7,3
11,19.4922,0,26,0,5,0,13,0,3
9,19.4922,6,24,2.2,0,2.2,13,3.2,3
11,19.4922,1,23,5,2,5,13,5,3
11,19.4922,0,32,0,5,0,13,0,3
11,19.4922,1,19,3,5,4,13,4,3
9,19.4922,0,28,0,5,0,13,0,3
11,15.5922,2,39,5,0,5,13,5,3
10,15.5922,15,1,4.4,2,4,13,3.3,3
9,14.8122,0,41,0,5,0,13,0,3
11,14.0322,0,15,0,5,0,13,0,3
11,14.0322,0,19,0,5,0,13,0,3
11,14.0322,1,15,3,2,4,13,3,3
11,10.1322,0,16,0,5,0,13,0,3
11,10.1322,2,15,5,4,5,13,5,3
9,10.1322,0,18,0,5,0,13,0,3
9,3.8922,0,6,0,5,0,13,0,3
9,3.8922,0,6,0,5,0,13,0,3
9,3.8922,0,6,0,5,0,13,0,3
11,23.3922,1,28,5,0,5,13,5,3
11,11.6922,3,13,3,2,3.7,13,2.5,3
11,58.4922,2,110,3,4,3.5,13,4,3
11,50.6922,2,86,4.5,2,4.5,13,4,3
11,31.1922,0,56,0,5,0,13,0,3
11,31.1922,2,30,5,4,5,13,4.5,3
10,31.1922,0,70,0,5,0,13,0,3
11,27.2922,0,39,0,5,0,13,0,3
11,23.3922,0,30,0,5,0,13,0,3
11,19.4922,3,29,5,2,5,13,4.7,3
10,15.5922,0,29,0,5,0,13,0,3
10,15.5922,3,25,4.7,2,5,13,4.7,3
10,11.6922,3,12,5,4,5,13,4.7,3
11,10.1322,4,13,4.3,2,5,13,4.3,3
11,10.1322,1,13,5,4,5,13,5,3
10,10.1322,0,19,0,5,0,13,0,3
9,3.8922,0,10,0,5,0,13,0,3
9,3.8922,2,7,4.5,4,5,13,5,3
9,3.8922,2,8,4.5,2,5,13,5,3
25,70.1922,1,695,0,5,5,16,0,3
28,62.3922,2,646,5,5,4.5,16,3,3
25,50.6922,6,460,4.5,0,4.3,16,4.2,3
25,38.9922,2,451,4.5,0,5,16,4.5,3
25,31.1922,8,339,4.3,0,4.3,16,4.4,3
25,31.1922,2,360,4,0,4,16,3.5,3
22,19.4922,2,205,5,0,5,16,5,3
22,19.4922,2,145,5,0,5,16,3.5,3
22,14.8122,2,149,5,2,5,16,5,3
22,58.4922,3,637,5,0,5,16,4.5,3
22,10.1322,3,67,5,2,5,16,5,3
22,19.4922,4,226,5,0,4.5,16,5,3
22,85.7922,4,871,5,0,4.8,17,4,3
22,70.1922,2,603,5,1,4.5,17,5,3
19,70.1922,8,622,4.6,0,4.1,17,3.3,3
19,70.1922,7,722,4.6,0,4.1,17,4,3
25,58.4922,3,585,3.3,0,3.7,17,3.7,3
22,54.5922,0,488,0,5,0,17,0,3
19,46.7922,6,589,4.8,2,4.5,17,4,3
19,38.9922,1,460,4,0,4,17,1,3
22,38.9922,4,402,5,0,5,17,4.5,3
19,38.9922,0,370,0,5,0,17,0,3
19,38.9922,3,326,4,1,3.7,17,3,3
19,31.1922,2,351,5,1,5,17,5,3
19,31.1922,3,378,4.7,0,2.7,17,3.3,3
19,31.1922,2,307,5,0,4.5,17,4.5,3
19,31.1922,1,309,5,2,5,17,5,3
19,23.3922,3,246,5,2,4,17,4,3
19,23.3922,1,229,5,0,5,17,5,3
19,23.3922,7,289,3.8,2,4.1,17,3.7,3
19,19.4922,1,223,5,5,5,17,5,3
19,19.4922,0,210,0,5,0,17,0,3
13,19.4922,0,115,0,5,0,21,0,3
19,19.4922,4,186,5,2,4.5,17,4.8,3
19,14.8122,0,119,0,5,0,17,0,3
19,14.8122,1,163,5,2,4,17,2,3
13,10.1322,2,67,5,4,5,21,4,3
19,10.1322,2,95,4.5,2,5,17,5,3
19,10.1322,3,86,2.3,0,3,17,2.7,3
18,12.4722,2,249,5,0,5,17,5,3
19,31.1922,5,286,5,0,5,17,5,3
19,31.1922,5,176,2.8,2,2.8,17,1.8,3
19,19.4922,8,195,4.3,0,4.5,17,4.5,3
16,5.4522,1,62,5,5,5,17,5,3
25,101.3922,17,1124,4.8,0,4.8,17,4.5,3
22,77.9922,5,774,3.8,2,2.8,17,2.4,3
19,58.4922,5,575,5,0,5,17,5,3
19,35.0922,3,328,4.5,0,4.7,17,4.5,3
16,31.1922,18,217,2.7,2,2.6,17,2.6,3
16,19.4922,0,185,0,5,0,17,0,3
19,19.4922,1,185,4,2,4,17,5,3
16,14.0322,1,145,4,5,4,17,4,3
19,14.0322,6,174,3.8,0,4.3,17,4,3
16,10.1322,1,79,3,2,4,17,5,3
16,10.1322,0,86,0,5,0,17,0,3
16,10.1322,2,77,4.5,2,5,17,4.5,3
16,5.4522,1,45,5,2,5,17,5,3
8,311.9922,130,4634,4.7,1,4.8,18,4.7,3
26,58.4922,24,556,4.6,0,4.8,18,4.3,3
5,70.1922,83,962,3.7,0,4.5,19,4.2,3
0,35.0922,30,230,4.1,2,4.4,19,3.7,3
5,140.3922,79,2049,4.8,0,5,19,4.7,3
7,116.9922,367,1969,4.6,1,4.9,19,4.9,3
27,50.6922,23,496,3.6,2,3.3,19,2.7,3
0,23.3922,33,231,4.4,2,4.6,19,4.5,3
5,77.9922,51,773,3.3,0,4.1,19,4,3
13,46.7922,0,150,0,5,0,21,0,3
13,31.1922,0,178,0,5,0,21,0,3
13,23.3922,0,85,0,5,0,21,0,3
13,23.3922,0,149,0,5,0,21,0,3
13,19.4922,0,84,0,5,0,21,0,3
13,19.4922,0,95,0,5,0,21,0,3
17,50.6922,1,266,5,1,5,21,5,3
13,35.0922,2,191,5,0,5,21,4.5,3
13,31.1922,2,175,5,5,5,21,4,3
13,23.3922,2,116,5,2,4.5,21,5,3
13,23.3922,3,94,4.7,0,4.7,21,4.7,3
13,23.3922,1,151,5,2,5,21,5,3
13,19.4922,0,115,0,5,0,21,0,3
13,19.4922,2,100,5,2,5,21,4.5,3
13,19.4922,2,95,2.5,2,3,21,3,3
13,19.4922,0,115,0,5,0,21,0,3
13,19.4922,1,125,5,5,4,21,4,3
13,19.4922,2,108,4.5,2,4.5,21,4,3
13,19.4922,1,110,0,2,4,21,0,3
13,19.4922,0,131,0,5,0,21,0,3
13,14.0322,2,63,4,2,4.5,21,4,3
13,14.0322,2,67,5,0,5,21,5,3
13,10.1322,2,67,5,4,5,21,4,3
13,10.1322,8,47,3.9,4,4,21,3.9,3
13,10.1322,3,62,4.3,2,4.7,21,5,3
13,10.1322,1,75,5,5,5,21,5,3
13,10.1322,3,59,4.3,2,5,21,4.3,3
13,10.1322,0,73,0,5,0,21,0,3
13,31.1922,1,143,5,0,5,21,4,3
13,31.1922,1,172,4,4,4,21,4,3
13,23.3922,5,137,4.4,4,4.2,21,3.8,3
13,19.4922,3,90,5,2,5,21,4.7,3
13,14.0322,0,92,0,5,0,21,0,3
13,12.4722,2,58,4,4,3,21,3,3
13,14.0322,1,70,5,2,5,21,5,3
13,10.1322,0,63,0,5,0,21,0,3
25,116.9922,3,1019,5,2,5,20,4.3,3
22,77.9922,1,577,0,5,5,5,0,3
22,70.1922,0,609,0,5,0,36,0,3
13,46.7922,0,150,0,5,0,21,0,3
22,38.9922,1,289,3,2,4,14,3,3
22,38.9922,0,397,0,5,0,3,0,3
19,31.1922,2,222,4.5,0,5,35,4.5,3
11,31.1922,0,22,0,5,0,13,0,3
13,23.3922,0,85,0,5,0,21,0,3
0,19.4922,1,234,3,2,5,4,5,3
19,19.4922,2,126,4,0,4.5,31,3.5,3
13,19.4922,0,84,0,5,0,21,0,3
11,19.4922,1,24,0,5,5,13,0,3
19,38.9922,4,360,4.8,0,5,22,4.3,3
7,116.9922,52,1363,3.2,0,3.8,25,4,3
26,101.3922,8,1004,4.9,0,5,25,4.9,3
26,70.1922,17,674,4.9,0,4.7,25,4.2,3
23,38.9922,3,416,3.7,0,4,25,3.7,3
23,31.1922,13,375,4.7,2,4.8,25,4.7,3
19,19.4922,10,223,4.4,2,4.4,25,4.9,3
19,12.4722,13,124,4.2,2,4.8,25,4.8,3
0,10.1322,3,101,4,0,4.7,4,4.5,3
0,10.1322,2,105,3,2,5,4,5,3
0,10.1322,1,113,5,2,5,4,5,3
0,10.1322,1,136,0,5,5,4,0,3
23,58.4922,6,492,4.7,0,4.3,25,4,3
23,54.5922,7,375,4.1,2,3.7,25,2.3,3
23,50.6922,6,400,4.8,2,4.3,25,4.5,3
23,38.9922,23,375,4.4,0,4.6,25,3.9,3
23,31.1922,7,358,4.7,0,4.7,25,4.8,3
11,31.1922,0,38,0,5,0,13,0,3
23,31.1922,10,377,4.8,2,4.6,25,4.3,3
19,19.4922,6,229,4.4,2,4.7,25,5,3
19,19.4922,10,160,3.9,2,3.7,25,3.9,3
13,19.4922,1,125,5,5,4,21,4,3
16,10.1322,2,79,3.5,2,3.5,25,3,3
16,10.1322,0,86,0,5,0,25,0,3
16,10.1322,0,89,0,5,0,25,0,3
16,10.1322,1,79,5,4,4,25,5,3
23,31.1922,12,323,4.3,0,4.8,25,4.3,3
19,31.1922,14,330,4.7,2,4.8,25,4.6,3
23,31.1922,15,358,3.8,0,4.5,25,4.5,3
19,19.4922,9,197,4.3,2,4.4,25,4.8,3
19,12.4722,25,92,4.2,4,4.5,25,4.4,3
0,10.1322,8,96,4,2,4.9,4,4.4,3
16,10.1322,10,94,4.4,4,4.4,25,4.6,3
0,10.1322,8,93,3.9,2,4.6,4,4.1,3
16,10.1322,4,85,4.3,2,4,25,4.5,3
0,10.1322,4,143,3.5,2,4.8,4,4.8,3
0,311.9922,38,601,4.4,1,4.3,24,3.7,3
3,167.6922,1,1,5,0,4,24,3,3
3,74.0922,6,1,4,4,4.3,24,3,3
24,28.0722,2,1,5,4,4,24,2.5,3
3,28.0722,0,1,0,5,0,24,0,3
3,28.0722,0,1,0,5,0,24,0,3
0,28.0722,3,1,5,0,5,24,3.3,3
3,23.3922,2,1,5,5,5,24,5,3
3,18.7122,1,1,5,2,5,24,0,3
3,18.7122,0,1,0,5,0,24,0,3
3,15.5922,0,7,0,5,0,24,0,3
0,28.041,4,1,3,1,3.5,24,4,3
5,233.9922,11,2863,4.3,1,4.5,26,4.2,3
24,109.1922,2,1122,5,2,5,26,4,3
24,70.1922,7,729,4,0,4.1,26,3.7,3
24,58.4922,1,717,5,1,5,26,5,3
24,46.7922,4,549,4.7,2,4.8,26,4.3,3
24,38.9922,1,470,5,0,5,26,5,3
24,31.1922,6,387,4.2,2,4.7,26,4.2,3
24,27.2922,0,278,0,5,0,26,0,3
23,19.4922,4,198,4.5,0,4.5,26,5,3
23,19.4922,2,241,5,0,5,26,4.5,3
24,19.4922,16,208,4.4,2,4.6,26,4.4,3
24,19.4922,5,247,5,0,4.6,26,4.8,3
20,12.4722,0,84,0,5,0,26,0,3
20,12.4722,4,69,5,2,4.3,26,2.7,3
24,77.9922,14,571,3.6,2,3.5,26,2.2,3
24,70.1922,14,706,4.6,0,4.7,26,4.7,3
24,58.4922,6,559,4.8,0,5,26,4.5,3
24,58.4922,15,519,4.8,0,4.8,26,4.5,3
24,38.9922,3,318,4.5,0,5,26,4.5,3
24,19.4922,16,219,3.1,0,3.4,26,3.3,3
15,3.1122,16,7,4.5,4,4.4,27,4.2,3
16,38.9922,10,169,4.3,4,4.1,6,3.6,3
15,3.1122,13,8,4.3,4,4.8,27,4,3
15,3.1122,22,8,4.3,4,4.3,27,4.1,3
15,3.1122,26,7,4.3,4,4.1,27,3.3,3
29,124.7922,5,1426,2,1,2.6,28,1.8,3
26,62.3922,3,604,4.3,1,4,28,4,3
26,54.5922,0,569,0,5,0,28,0,3
26,42.8922,3,506,5,0,5,28,5,3
26,31.1922,0,369,0,5,0,28,0,3
23,21.8322,1,191,4,2,5,28,3,3
23,21.8322,0,217,0,5,0,28,0,3
26,23.3922,1,251,5,0,5,28,5,3
23,10.1322,2,88,3.5,5,4,28,4,3
23,10.1322,1,98,4,5,4,28,4,3
29,101.3922,17,1140,4.9,1,4.9,28,4.9,3
29,85.7922,3,840,5,0,5,28,4.7,3
26,70.1922,3,670,5,0,5,28,5,3
26,58.4922,1,598,5,0,5,28,4,3
26,38.9922,1,393,0,5,5,28,0,3
26,46.7922,2,516,4.5,1,5,28,4.5,3
26,31.1922,1,266,4,0,4,28,3,3
26,23.3922,2,257,4.5,2,4.5,28,4,3
26,19.4922,1,216,5,4,5,28,5,3
26,19.4922,2,208,4.5,0,4.5,28,4,3
26,19.4922,3,187,4.7,0,4.7,28,4.7,3
23,14.0322,0,153,0,5,0,28,0,3
23,10.1322,0,79,0,5,0,28,0,3
23,10.1322,0,83,0,5,0,28,0,3
23,10.1322,1,80,5,4,4,28,2,3
23,10.1322,0,66,0,5,0,28,0,3
23,10.1322,2,75,3.5,2,3.5,28,4,3
23,10.1322,2,67,4,4,4,28,4,3
23,10.1322,1,64,5,4,5,28,4,3
26,10.1322,0,69,0,5,0,28,0,3
18,14.0322,0,30,0,5,0,28,0,3
23,3.1122,8,10,3.1,4,3.4,28,3.3,3
29,155.9922,52,2295,4.7,1,4.9,38,4.8,3
8,272.9922,88,4867,4.8,1,4.9,38,4.8,3
29,101.3922,15,1403,4.5,0,4.8,38,4.8,3
29,77.9922,9,830,4.6,0,4.9,38,4.8,3
29,77.9922,6,914,4.8,0,4.8,38,4.7,3
29,77.9922,11,1202,4.7,0,4.5,38,4.4,3
26,70.1922,6,765,3.8,0,4.2,29,4.2,3
29,70.1922,19,944,3.6,0,4.2,38,4.6,3
26,58.4922,8,747,4.3,0,4.5,38,4.5,3
29,58.4922,8,876,4.7,0,5,38,4.6,3
26,50.6922,7,521,4.7,0,4.3,38,5,3
26,50.6922,29,544,4.6,0,4.7,38,4.5,3
26,42.8922,2,556,4.5,0,4,29,4.5,3
26,38.9922,21,494,4.6,0,4.5,38,4.8,3
26,38.9922,0,530,0,5,0,29,0,3
29,38.9922,4,552,4.3,1,4.8,29,4.3,3
23,31.1922,3,308,5,0,4.7,29,4.3,3
23,31.1922,10,312,3.5,2,4,38,3.6,3
26,31.1922,8,341,4.2,0,4.6,38,4.5,3
23,31.1922,6,341,4.4,2,4.3,38,4.2,3
23,19.4922,3,257,5,0,5,29,5,3
23,19.4922,8,217,4.1,2,3.6,38,4.1,3
23,19.4922,18,233,4.6,2,4.6,38,4.5,3
13,19.4922,0,131,0,5,0,21,0,3
20,10.1322,1,48,5,4,5,38,5,3
20,10.1322,0,61,0,5,0,29,0,3
20,10.1322,1,68,4,4,4,29,3,3
20,10.1322,2,73,5,2,5,29,3.5,3
20,10.1322,0,69,0,5,0,29,0,3
20,10.1322,11,109,4.5,2,4.7,38,4.8,3
20,10.1322,0,69,0,5,0,29,0,3
0,10.1322,7,102,4,2,5,4,4.7,3
0,10.1322,5,89,3.2,4,4.4,4,4,3
29,77.9922,8,754,4.6,0,4.5,29,4.1,3
26,38.9922,6,439,4.8,0,4.8,29,4.8,3
26,31.1922,5,313,4.2,0,4.6,29,4,3
23,31.1922,7,360,4.4,0,4.6,29,4.1,3
23,31.1922,8,294,3.9,0,4,29,4.1,3
23,19.4922,12,221,4.1,2,4.2,29,3.8,3
20,10.1322,7,83,4.3,2,4.7,29,4.8,3
15,3.1122,22,8,4.3,4,4.3,27,4.1,3
18,588.8922,8,2455,3.7,0,3.4,32,2.9,3
18,378.2922,2,4900,5,2,5,32,5,3
18,28.8522,10,219,3.9,2,3.9,32,3.3,3
18,616.1922,7,2631,4.7,2,4.6,32,3.6,3
